epoch,time_taken
0,1056000
0,1255000
0,1257000
0,1256000
0,1255000
0,1255000
0,1253000
0,1259000
0,1257000
0,1255000
0,1259000
0,1255000
0,1258000
0,1259000
0,1258000
0,1256000
0,1261000
0,1260000
0,1256000
0,1257000
0,1255000
0,1254000
0,1256000
0,1255000
0,1254000
0,1255000
0,1258000
0,1258000
0,1258000
0,1257000
0,1258000
0,1256000
0,1257000
0,1256000
0,1256000
0,1261000
0,1258000
0,1256000
0,1255000
0,1254000
0,1259000
0,1143000
0,1256000
0,1261000
0,1268000
0,1262000
0,1180000
0,1254000
0,1256000
0,1259000
0,1257000
0,1255000
0,1254000
0,1255000
0,1260000
0,1257000
0,1255000
0,1257000
0,1257000
0,1261000
0,1254000
0,1253000
0,1254000
0,1254000
0,1258000
0,1256000
0,1256000
0,1255000
0,1267000
0,1258000
0,1120000
0,1258000
0,1258000
0,1259000
0,1257000
0,1256000
0,1256000
0,1254000
0,1255000
0,1257000
0,1257000
0,1255000
0,1258000
0,1259000
0,1256000
0,1259000
0,1257000
0,1257000
0,1256000
0,1256000
0,1256000
0,1255000
0,1258000
0,1258000
0,1259000
0,1255000
0,1254000
0,1254000
0,1255000
0,1256000
0,1255000
0,1257000
0,1260000
0,1258000
0,1253000
0,1258000
0,1255000
0,1257000
0,1259000
0,1259000
0,1257000
0,1257000
0,1261000
0,1256000
0,1255000
0,1282000
0,1286000
0,1256000
0,1255000
0,1256000
0,1258000
0,1258000
0,1259000
0,1255000
0,1256000
0,1280000
0,1261000
0,1256000
0,1255000
0,1255000
0,1255000
0,1255000
0,1256000
0,1256000
0,1257000
0,1258000
0,1258000
0,1258000
0,1261000
0,1256000
0,1258000
0,1258000
0,1256000
0,1257000
0,1255000
0,1256000
0,1256000
0,1260000
0,1260000
0,1256000
0,1257000
0,1228000
0,1259000
0,1257000
0,1165000
0,1256000
0,1255000
0,1257000
0,1255000
0,1258000
0,1257000
0,1256000
0,1260000
0,1258000
0,1257000
0,1256000
0,1256000
0,1255000
0,1255000
0,1255000
0,1260000
0,1256000
0,1256000
0,1262000
0,1257000
0,1257000
0,1257000
0,1258000
0,1259000
0,1261000
0,1258000
0,1255000
0,1255000
0,1255000
0,1256000
0,1258000
0,1263000
0,1226000
0,1255000
0,1258000
0,1289000
0,1259000
0,1260000
0,1277000
0,1277000
0,1261000
0,1261000
0,1258000
0,1256000
0,1256000
0,1255000
0,1257000
0,1266000
0,1260000
0,1260000
0,1257000
0,1256000
0,1258000
0,1259000
0,1259000
0,1281000
0,1264000
0,1260000
0,1256000
0,1264000
0,1257000
0,1255000
0,1260000
0,1100000
0,1256000
0,1255000
0,1255000
0,1256000
0,1255000
0,1256000
0,1256000
0,1257000
0,1257000
0,1257000
0,1261000
0,1261000
0,1258000
0,1255000
0,1255000
0,1258000
0,1260000
0,1256000
0,1255000
0,1253000
0,1254000
0,1256000
0,1085000
0,1261000
0,1255000
0,1254000
0,1255000
0,1255000
0,1258000
0,1256000
0,1256000
0,1256000
0,1259000
0,1255000
0,1256000
0,1259000
0,1255000
0,1254000
0,1256000
0,1257000
0,1254000
0,1257000
0,1262000
0,1092000
0,1257000
0,1261000
0,1259000
0,1256000
0,1260000
0,1255000
0,1257000
0,1255000
0,1259000
0,1255000
0,1256000
0,1257000
0,1257000
0,1264000
0,1260000
0,1255000
0,1255000
0,1255000
0,1256000
0,1255000
0,1263000
0,1259000
0,1255000
0,1254000
0,1254000
0,1255000
0,1254000
0,1256000
0,1254000
0,1258000
0,1258000
0,1258000
0,1256000
0,1255000
0,1256000
0,1258000
0,1256000
0,1259000
0,1257000
0,1259000
0,1257000
0,1100000
0,1032000
0,1292000
0,1257000
0,1259000
0,1258000
0,1257000
0,1256000
0,1275000
0,1257000
0,1257000
0,1256000
0,1260000
0,1256000
0,1301000
0,1109000
0,1258000
0,1257000
0,1266000
0,1257000
0,1255000
0,1256000
0,1257000
0,1268000
0,1256000
0,1258000
0,1037000
0,1284000
0,1268000
0,1261000
0,1264000
0,1257000
0,1260000
0,1259000
0,1257000
0,1264000
0,1262000
0,1260000
0,1265000
0,1260000
0,1258000
0,1259000
0,1260000
0,1259000
0,1259000
0,1258000
0,1262000
0,1256000
0,1017000
0,1257000
0,1254000
0,1259000
0,1264000
0,1260000
0,1254000
0,1264000
0,1118000
0,1260000
0,1258000
0,1259000
0,1261000
0,1257000
0,1071000
0,1257000
0,1257000
0,1261000
0,1258000
0,1257000
0,1255000
0,1255000
0,1256000
0,1255000
0,1254000
0,1254000
0,1258000
0,1254000
0,1255000
0,1255000
0,1255000
0,1256000
0,1263000
0,1258000
0,1261000
0,1255000
0,1255000
0,1255000
0,1256000
0,1254000
0,1255000
0,1257000
0,1262000
0,1255000
0,1255000
0,1257000
0,1257000
0,1259000
0,1254000
0,1255000
0,1256000
0,1255000
0,1253000
0,1255000
0,1253000
0,1255000
0,1257000
0,1262000
0,1260000
0,1255000
0,1255000
0,1255000
0,1254000
0,1254000
0,1256000
0,1258000
0,1258000
0,1254000
0,1261000
0,1254000
0,1256000
0,1255000
0,1256000
0,1256000
0,1258000
0,1258000
0,1255000
0,1255000
0,1254000
0,1255000
0,1259000
0,1257000
0,1264000
0,1256000
0,1255000
0,1259000
0,1255000
0,1256000
0,1256000
0,1254000
0,1256000
0,1262000
0,1256000
0,1240000
0,1260000
0,1259000
0,1260000
0,1256000
0,1255000
0,1255000
0,1255000
0,1255000
0,1257000
0,1256000
0,1260000
0,1260000
0,1257000
0,1255000
0,1255000
0,1255000
0,1258000
0,1256000
0,1255000
0,1254000
0,1255000
0,1255000
0,1095000
0,1263000
0,1258000
0,1256000
0,1255000
0,1256000
0,1256000
0,1256000
0,1255000
0,1254000
0,1255000
0,1254000
0,1254000
0,1255000
0,1256000
0,1257000
0,1255000
0,1258000
0,1262000
0,1260000
0,1257000
0,1255000
0,1255000
0,1087000
0,1256000
0,1254000
0,1255000
0,1255000
0,1255000
0,1255000
0,1255000
0,1258000
0,1256000
0,1258000
0,1259000
0,1257000
0,1254000
0,1257000
0,1257000
0,1257000
0,1255000
0,1255000
0,1254000
0,1254000
0,1254000
0,1256000
0,1258000
0,1256000
0,1256000
0,1258000
0,1255000
0,1255000
0,1256000
0,1255000
0,1258000
0,1254000
0,1254000
0,1256000
0,1262000
0,1259000
0,1256000
0,1255000
0,1255000
0,1264000
0,1253000
0,1255000
0,1255000
0,1261000
0,1258000
0,1255000
0,1255000
0,1019000
0,1258000
0,1255000
0,1257000
0,1256000
0,1255000
0,1256000
0,1255000
0,1258000
0,1254000
0,1255000
0,1257000
0,1256000
0,1255000
0,1255000
0,1255000
0,1257000
0,1259000
0,1256000
0,1261000
0,1256000
0,1256000
0,1179000
0,1257000
0,1255000
0,1256000
0,1256000
0,1255000
0,1253000
0,1258000
0,1253000
0,1254000
0,1256000
0,1253000
0,1255000
0,1255000
0,1256000
0,1259000
0,1256000
0,1254000
0,1258000
0,1257000
0,1255000
0,1254000
0,1258000
0,1254000
0,1260000
0,1255000
0,1254000
0,1254000
0,1254000
0,1256000
0,1259000
0,1257000
0,1255000
0,1255000
0,1255000
0,1253000
0,1255000
0,1260000
0,1256000
0,1254000
0,1255000
0,1256000
0,1255000
0,1253000
0,1254000
0,1256000
0,1260000
0,1254000
0,1254000
0,1254000
0,1253000
0,1253000
0,1257000
0,1253000
0,1255000
0,1256000
0,1253000
0,1256000
0,1333000
0,1262000
0,1256000
0,1261000
0,1255000
0,1253000
0,1259000
0,1256000
0,1257000
0,1257000
0,1257000
0,1257000
0,1257000
0,1255000
0,1258000
0,1255000
0,1254000
0,1254000
0,1254000
0,1253000
0,1254000
0,1254000
0,1256000
0,1254000
0,1254000
0,1255000
0,1255000
0,1256000
0,1257000
0,1255000
0,1254000
0,1254000
0,1255000
0,1257000
0,1253000
0,1257000
0,1254000
0,1254000
0,1256000
0,1255000
0,1256000
0,1256000
0,1254000
0,1254000
0,1255000
0,1253000
0,1254000
0,1257000
0,1253000
0,1254000
0,1255000
0,1255000
0,1256000
0,1257000
0,1257000
0,1260000
0,1254000
0,1255000
0,1257000
0,1254000
0,1259000
0,1255000
0,1255000
0,1254000
0,1256000
0,1254000
0,1254000
0,1253000
0,1255000
0,1254000
0,1255000
0,1254000
0,1261000
0,1253000
0,1255000
0,1256000
0,1263000
0,1256000
0,1256000
0,1255000
0,1254000
0,1253000
0,1255000
0,1256000
0,1255000
0,1255000
0,1255000
0,1254000
0,1256000
0,1254000
0,1257000
0,1254000
0,1254000
0,1254000
0,1257000
0,1254000
0,1263000
0,1254000
0,1253000
0,1255000
0,1254000
0,1254000
0,1255000
0,1258000
0,1256000
0,1254000
0,1255000
0,1256000
0,1256000
0,1258000
0,1256000
0,1253000
0,1254000
0,1258000
0,1257000
0,1256000
0,1256000
0,1256000
0,1254000
0,1253000
0,1253000
0,1256000
0,1256000
0,1257000
0,1254000
0,1255000
0,1255000
0,1259000
0,1255000
0,1261000
0,1256000
0,1257000
0,1256000
0,1256000
0,1027000
0,1257000
0,1257000
0,1256000
0,1259000
0,1255000
0,1254000
0,1256000
0,1258000
0,1255000
0,1255000
0,1081000
0,1255000
0,1255000
0,1255000
0,1254000
0,1254000
0,1254000
0,1256000
0,1256000
0,1257000
0,1259000
0,1257000
0,1255000
0,1254000
0,1253000
0,1254000
0,1255000
0,1258000
0,1255000
0,1255000
0,1255000
0,1255000
0,1255000
0,1258000
0,1256000
0,1255000
0,1257000
0,1255000
0,1254000
0,1257000
0,1255000
0,1253000
0,1254000
0,1254000
0,1256000
0,1312000
0,1255000
0,1253000
0,1252000
0,1254000
0,1253000
0,1254000
0,1253000
0,1253000
0,1253000
0,1253000
0,1253000
0,1252000
0,1252000
0,1253000
0,1253000
0,1254000
0,1263000
0,1253000
0,1253000
0,1253000
0,1257000
0,1254000
0,1255000
0,1252000
0,1253000
0,1254000
0,1257000
0,1254000
0,1253000
0,1254000
0,1253000
0,1256000
0,1253000
0,1254000
0,1257000
0,1255000
0,1260000
0,1253000
0,1254000
0,1256000
0,1255000
0,1255000
0,1256000
0,1257000
0,1254000
0,1253000
0,1253000
0,1254000
0,1255000
0,1253000
0,1255000
0,1255000
0,1254000
0,1252000
0,1253000
0,1253000
0,1254000
0,1254000
0,1254000
0,1252000
0,1254000
0,1254000
0,1253000
0,1254000
0,1256000
0,1255000
0,1254000
0,1253000
0,1253000
0,1253000
0,1257000
0,1253000
0,1254000
0,1254000
0,1254000
0,1254000
0,1254000
0,1254000
0,1255000
0,1255000
0,1254000
0,1253000
0,1253000
0,1252000
0,1254000
0,1252000
0,1253000
0,1253000
0,1253000
0,1254000
0,1252000
0,1256000
0,1254000
0,1256000
0,1254000
0,1254000
0,1257000
0,1255000
0,1257000
0,1254000
0,1255000
0,1253000
0,1255000
0,1256000
0,1256000
0,1254000
0,1254000
0,1253000
0,1265000
0,1256000
0,1259000
0,1256000
0,1253000
0,1255000
0,1168000
0,1254000
0,1254000
0,1256000
0,1253000
0,1254000
0,1255000
0,1253000
0,1253000
0,1255000
0,1257000
0,1254000
0,1254000
0,1257000
0,1263000
0,1256000
0,1257000
0,1255000
0,1255000
0,1254000
0,1256000
0,1026000
0,1255000
0,1254000
0,1258000
0,1257000
0,1254000
0,1254000
0,1255000
0,1256000
0,1261000
0,1256000
0,1257000
0,1260000
0,1259000
0,1259000
0,1254000
0,1256000
0,1255000
0,1256000
0,1254000
0,1255000
0,1256000
0,1258000
0,1101000
0,1255000
0,1254000
0,1257000
0,1254000
0,1254000
0,1254000
0,1254000
0,1255000
0,1253000
0,1256000
0,1261000
0,1256000
0,1255000
0,1255000
0,1255000
0,1267000
0,1259000
0,1258000
0,1261000
0,1263000
0,1261000
0,1258000
0,1256000
0,1257000
0,1257000
0,1261000
0,1256000
0,1255000
0,1256000
0,1260000
0,1260000
0,1256000
0,1257000
0,1255000
0,1254000
0,1069000
0,1259000
0,1257000
0,1257000
0,1256000
0,1262000
0,1256000
0,1255000
0,1280000
0,1172000
0,1258000
0,1255000
0,1257000
0,1256000
0,1251000
0,1266000
0,1263000
0,1262000
0,1273000
0,1257000
0,1257000
0,1256000
0,1256000
0,1260000
0,1258000
0,1259000
0,1258000
0,1261000
0,1257000
0,1261000
0,1256000
0,1255000
0,1255000
0,1255000
0,1256000
0,1256000
0,1255000
0,1254000
0,1255000
0,1261000
0,1260000
0,1256000
0,1262000
0,1260000
0,1256000
0,1254000
0,1253000
0,1254000
0,1253000
0,1260000
0,1254000
0,1254000
0,1259000
0,1259000
0,1255000
0,1256000
0,1119000
0,1258000
0,1051000
0,1255000
0,1254000
0,1255000
0,1256000
0,1255000
0,1255000
0,1255000
0,1254000
0,1262000
0,1249000
0,1257000
0,1257000
0,1255000
0,1259000
0,1259000
0,1257000
0,1256000
0,1254000
0,1259000
0,1255000
0,1255000
0,1259000
0,1261000
0,1255000
0,1256000
0,1257000
0,1259000
0,1256000
0,1260000
0,1259000
0,1253000
0,1264000
0,1260000
0,1259000
0,1254000
0,1255000
0,1255000
0,1256000
0,1255000
0,1256000
0,1256000
0,1256000
0,1261000
0,1259000
0,1255000
0,1253000
0,1256000
0,1259000
0,1255000
0,1253000
0,1259000
0,1256000
0,1253000
0,1256000
0,1254000
0,1254000
0,1259000
0,1259000
0,1263000
0,1255000
0,1269000
0,1257000
0,1256000
0,1258000
0,1256000
0,1255000
0,1255000
0,1254000
0,1255000
0,1257000
0,1264000
0,1264000
0,1257000
0,1258000
0,1256000
0,1256000
0,1254000
0,1254000
0,1256000
0,1258000
0,1260000
0,1254000
0,1255000
0,1260000
0,1255000
0,1256000
0,1257000
0,1257000
0,1256000
0,1254000
0,1259000
0,1255000
0,1255000
0,1255000
0,1258000
0,1256000
0,1261000
0,1256000
0,1255000
0,1257000
0,1261000
0,1262000
0,1258000
0,1256000
0,1256000
0,1255000
0,1255000
0,1259000
0,1258000
0,1255000
0,1254000
0,1255000
0,1255000
0,1023000
0,1256000
0,1255000
0,1256000
0,1255000
0,1256000
0,1255000
0,1257000
0,1258000
0,1255000
0,1256000
0,1256000
0,1258000
0,1077000
0,1261000
0,1256000
0,1256000
0,1256000
0,1258000
0,1264000
0,1257000
0,1255000
0,1259000
0,1256000
0,1255000
0,1257000
0,1256000
0,1257000
0,1256000
0,1258000
0,1260000
0,1255000
0,1254000
0,1256000
0,1261000
0,1256000
0,1255000
0,1255000
0,1256000
0,1258000
0,1257000
0,1257000
0,1258000
0,1256000
0,1201000
0,1256000
0,1255000
0,1260000
0,1200000
0,1261000
0,1015000
0,1263000
0,1260000
0,1258000
0,1259000
0,1259000
0,1256000
0,1256000
0,1256000
0,1255000
0,1259000
0,1256000
0,1261000
0,1256000
0,1257000
0,1255000
0,1254000
0,1051000
0,1257000
0,1258000
0,1255000
0,1254000
0,1256000
0,1254000
0,1255000
0,1259000
0,1258000
0,1257000
0,1275000
0,1262000
0,1268000
0,1254000
0,1258000
0,1254000
0,1254000
0,1256000
0,1260000
0,1261000
0,1254000
0,1260000
0,1060000
0,1257000
0,1256000
0,1256000
0,1254000
0,1255000
0,1255000
0,1255000
0,1254000
0,1265000
0,1256000
0,1255000
0,1254000
0,1257000
0,1261000
0,1256000
0,1260000
0,1255000
0,1256000
0,1255000
0,1255000
0,1255000
0,1255000
0,1096000
0,1257000
0,1259000
0,1257000
0,1256000
0,1257000
0,1255000
0,1255000
0,1259000
0,1254000
0,1254000
0,1255000
0,1256000
0,1255000
0,1255000
0,1255000
0,1256000
0,1256000
0,1257000
0,1257000
0,1257000
0,1255000
0,1260000
0,1255000
0,1257000
0,1212000
0,1255000
0,1256000
0,1260000
0,1256000
0,1257000
0,1257000
0,1254000
0,1256000
0,1255000
0,1254000
0,1254000
0,1259000
0,1256000
0,1258000
0,1255000
0,1253000
0,1256000
0,1254000
0,1260000
0,1256000
0,1261000
0,1253000
0,1254000
0,1255000
0,1261000
0,1255000
0,1255000
0,1027000
0,1257000
0,1255000
0,1257000
0,1104000
0,1259000
0,1256000
0,1256000
0,1255000
0,1256000
0,1256000
0,1255000
0,1046000
0,1257000
0,1255000
0,1255000
0,1256000
0,1256000
0,1256000
0,1256000
0,1256000
0,1256000
0,1258000
0,1255000
0,1255000
0,1254000
0,1255000
0,1253000
0,1090000
0,1258000
0,1255000
0,1255000
0,1255000
0,1253000
0,1255000
0,1254000
0,1257000
0,1254000
0,1256000
0,1254000
0,1257000
0,1255000
0,1259000
0,1255000
0,1255000
0,1257000
0,1257000
0,1257000
0,1256000
0,1255000
0,1257000
0,1258000
0,1255000
0,1257000
0,1254000
0,1255000
0,1254000
0,1258000
0,1254000
0,1256000
0,1255000
0,1255000
0,1255000
0,1257000
0,1254000
0,1254000
0,1258000
0,1257000
0,1255000
0,1255000
0,1255000
0,1257000
0,1255000
0,1255000
0,1257000
0,1255000
0,1254000
0,1254000
0,1256000
0,1257000
0,1261000
0,1256000
0,1260000
0,1262000
0,1264000
0,1174000
0,1256000
0,1256000
0,1254000
0,1255000
0,1255000
0,1256000
0,1256000
0,1256000
0,1255000
0,1257000
0,1256000
0,1255000
0,1255000
0,1253000
0,1256000
0,1256000
0,1255000
0,1256000
0,1256000
0,1256000
0,1261000
0,1257000
0,1257000
0,1256000
0,1254000
0,1254000
0,1255000
0,1254000
0,1255000
0,1256000
0,1256000
0,1255000
0,1253000
0,1259000
0,1257000
0,1257000
0,1256000
0,1258000
0,1257000
0,1257000
0,1254000
0,1254000
0,1255000
0,1256000
0,1254000
0,1253000
0,1262000
0,1255000
0,1257000
0,1256000
0,1258000
0,1255000
0,1258000
0,1258000
0,1255000
0,1256000
0,1256000
0,1259000
0,1256000
0,1256000
0,1255000
0,1258000
0,1257000
0,1256000
0,1256000
0,1257000
0,1258000
0,1257000
0,1258000
0,1257000
0,1257000
0,1257000
0,1254000
0,1257000
0,1257000
0,1261000
0,1258000
0,1258000
0,1257000
0,1256000
0,1256000
0,1257000
0,1255000
0,1254000
0,1257000
0,1250000
0,1257000
0,1255000
0,1254000
0,1256000
0,1259000
0,1032000
0,1257000
0,1255000
0,1255000
0,1257000
0,1254000
0,1255000
0,1257000
0,1264000
0,1256000
0,1256000
0,1259000
0,1260000
0,1256000
0,1257000
0,1256000
0,1255000
0,1256000
0,1255000
0,1257000
0,1256000
0,1260000
0,1259000
0,1260000
0,1256000
0,1255000
0,1257000
0,1255000
0,1254000
0,1258000
0,1253000
0,1253000
0,1254000
0,1254000
0,1256000
0,1257000
0,1258000
0,1256000
0,1256000
0,1256000
0,1256000
0,1254000
0,1253000
0,1258000
0,1255000
0,1256000
0,1256000
0,1258000
0,1261000
0,1257000
0,1255000
0,1256000
0,1263000
0,1256000
0,1255000
0,1255000
0,1254000
0,1255000
0,1040000
0,1254000
0,1255000
0,1256000
0,1260000
0,1257000
0,1259000
0,1093000
0,1260000
0,1255000
0,1254000
0,1254000
0,1254000
0,1255000
0,1255000
0,1259000
0,1259000
0,1262000
0,1256000
0,1255000
0,1256000
0,1255000
0,1255000
0,1255000
0,1255000
0,1255000
0,1257000
0,1255000
0,1257000
0,1254000
0,1257000
0,1258000
0,1260000
0,1255000
0,1253000
0,1255000
0,1258000
0,1257000
0,1258000
0,1255000
0,1254000
0,1258000
0,1228000
0,1257000
0,1255000
0,1253000
0,1255000
0,1255000
0,1254000
0,1254000
0,1255000
0,1255000
0,1261000
0,1254000
0,1255000
0,1257000
0,1258000
0,1256000
0,1254000
0,1254000
0,1258000
0,1258000
0,1257000
0,1259000
0,1254000
0,1254000
0,1254000
0,1258000
0,1257000
0,1256000
0,1256000
0,1259000
0,1255000
0,1156000
0,1256000
0,1258000
0,1255000
0,1255000
0,1254000
0,1254000
0,1254000
0,1260000
0,1257000
0,1255000
0,1255000
0,1257000
0,1256000
0,1253000
0,1254000
0,1255000
0,1254000
0,1254000
0,1263000
0,1257000
0,1256000
0,1255000
0,1254000
0,1256000
0,1222000
0,1255000
0,1254000
0,1256000
0,1254000
0,1254000
0,1254000
0,1260000
0,1263000
0,1265000
0,1260000
0,1255000
0,1253000
0,1257000
0,1254000
0,1255000
0,1255000
0,1255000
0,1254000
0,1254000
0,1254000
0,1256000
0,1260000
0,1257000
0,1256000
0,1188000
0,1257000
0,1257000
0,1256000
0,1255000
0,1256000
0,1253000
0,1254000
0,1254000
0,1258000
0,1255000
0,1263000
0,1255000
0,1259000
0,1257000
0,1257000
0,1258000
0,1257000
0,1260000
0,1256000
0,1256000
0,1258000
0,1255000
0,1256000
0,1256000
0,1264000
0,1261000
0,1256000
0,1255000
0,1256000
0,1256000
0,1256000
0,1254000
0,1256000
0,1256000
0,1255000
0,1255000
0,1258000
0,1258000
0,1258000
0,1255000
0,1254000
0,1257000
0,1261000
0,1257000
0,1262000
0,1254000
0,1255000
0,1023000
0,1256000
0,1254000
0,1258000
0,1257000
0,1260000
0,1255000
0,1255000
0,1256000
0,1254000
0,1255000
0,1257000
0,1259000
0,1255000
0,1015000
0,1255000
0,1257000
0,1257000
0,1256000
0,1254000
0,1255000
0,1255000
0,1254000
0,1255000
0,1255000
0,1258000
0,1255000
0,1260000
0,1262000
0,1258000
0,1258000
0,1257000
0,1254000
0,1255000
0,1256000
0,1254000
0,1258000
0,1257000
0,1255000
0,1255000
0,1256000
0,1260000
0,1256000
0,1255000
0,1058000
0,1256000
0,1255000
0,1255000
0,1256000
0,1255000
0,1255000
0,1256000
0,1257000
0,1257000
0,1255000
0,1255000
0,1254000
0,1256000
0,1254000
0,1254000
0,1254000
0,1301000
0,1254000
0,1253000
0,1253000
0,1253000
0,1257000
0,1254000
0,1257000
0,1257000
0,1253000
0,1254000
0,1254000
0,1254000
0,1257000
0,1254000
0,1253000
0,1256000
0,1255000
0,1266000
0,1257000
0,1254000
0,1253000
0,1254000
0,1254000
0,1255000
0,1253000
0,1256000
0,1253000
0,1253000
0,1252000
0,1254000
0,1257000
0,1254000
0,1174000
0,1255000
0,1254000
0,1254000
0,1254000
0,1256000
0,1254000
0,1253000
0,1252000
0,1255000
0,1255000
0,1274000
0,1258000
0,1254000
0,1252000
0,1254000
0,1253000
0,1255000
0,1253000
0,1253000
0,1253000
0,1253000
0,1253000
0,1253000
0,1254000
0,1254000
0,1255000
0,1254000
0,1255000
0,1253000
0,1254000
0,1253000
0,1253000
0,1253000
0,1256000
0,1257000
0,1254000
0,1260000
0,1254000
0,1254000
0,1258000
0,1254000
0,1254000
0,1254000
0,1256000
0,1253000
0,1254000
0,1255000
0,1254000
0,1254000
0,1254000
0,1114000
0,1253000
0,1256000
0,1253000
0,1254000
0,1255000
0,1253000
0,1254000
0,1254000
0,1259000
0,1254000
0,1255000
0,1258000
0,1256000
0,1254000
0,1254000
0,1254000
0,1255000
0,1255000
0,1255000
0,1259000
0,1254000
0,1256000
0,1254000
0,1254000
0,1254000
0,1256000
0,1256000
0,1263000
0,1256000
0,1253000
0,1254000
0,1255000
0,1254000
0,1255000
0,1256000
0,1254000
0,1254000
0,1256000
0,1257000
0,1255000
0,1256000
0,1256000
0,1254000
0,1256000
0,1046000
0,1255000
0,1256000
0,1256000
0,1255000
0,1255000
0,1260000
0,1261000
0,1256000
0,1255000
0,1255000
0,1255000
0,1254000
0,1254000
0,1255000
0,1254000
0,1256000
0,1254000
0,1257000
0,1254000
0,1257000
0,1016000
0,1256000
0,1253000
0,1258000
0,1255000
0,1258000
0,1255000
0,1255000
0,1258000
0,1259000
0,1256000
0,1254000
0,1256000
0,1256000
0,1256000
0,1256000
0,1257000
0,1256000
0,1254000
0,1256000
0,1255000
0,1254000
0,1254000
0,1255000
0,1256000
0,1257000
0,1265000
0,1256000
0,1255000
0,1254000
0,1255000
0,1256000
0,1259000
0,1257000
0,1258000
0,1255000
0,1257000
0,1273000
0,1258000
0,1255000
0,1258000
0,1256000
0,1256000
0,1262000
0,1255000
0,1255000
0,1254000
0,1256000
0,1255000
0,1254000
0,1255000
0,1258000
0,1247000
0,1257000
0,1257000
0,1255000
0,1257000
0,1254000
0,1255000
0,1256000
0,1255000
0,1255000
0,1256000
0,1255000
0,1257000
0,1263000
0,1255000
0,1158000
0,1255000
0,1258000
0,1255000
0,1255000
0,1256000
0,1254000
0,1256000
0,1257000
0,1257000
0,1256000
0,1258000
0,1260000
0,1255000
0,1255000
0,1256000
0,1254000
0,1254000
0,1256000
0,1256000
0,1256000
0,1257000
0,1255000
0,1256000
0,1255000
0,1256000
0,1255000
0,1257000
0,1260000
0,1255000
0,1253000
0,1260000
0,1255000
0,1254000
0,1256000
0,1259000
0,1257000
0,1258000
0,1256000
0,1255000
0,1255000
0,1256000
0,1254000
0,1256000
0,1255000
0,1254000
0,1255000
0,1254000
0,1255000
0,1256000
0,1254000
0,1255000
0,1259000
0,1255000
0,1254000
0,1254000
0,1255000
0,1256000
0,1127000
0,1255000
0,1255000
0,1255000
0,1255000
0,1255000
0,1260000
0,1258000
0,1256000
0,1255000
0,1256000
0,1255000
0,1258000
0,1257000
0,1255000
0,1255000
0,1254000
0,1257000
0,1258000
0,1255000
0,1254000
0,1255000
0,1256000
0,1254000
0,1254000
0,1254000
0,1260000
0,1255000
0,1259000
0,1254000
0,1257000
0,1262000
0,1257000
0,1255000
0,1257000
0,1257000
0,1257000
0,1257000
0,1255000
0,1259000
0,1253000
0,1256000
0,1256000
0,1256000
0,1256000
0,1255000
0,1255000
0,1276000
0,1253000
0,1255000
0,1255000
0,1257000
0,1254000
0,1257000
